Fight_ID,Red_Corner_Fighter,Blue_Corner_Fighter,Red_Fighter_odds,Blue_Fighter_odds,Winner,Red_profit_on_a_100_credit_winnin_bet,Blue_profit_on_a_100_credit_winnin_bet
2707,Daron Cruickshank,Beneil Dariush,-120,110,Blue,83.33333333,110.0
2708,Jared Rosholt,Josh Copeland,-310,280,Red,32.25806452,280.0
2709,Sergio Pettis,Ryan Benoit,-660,540,Blue,15.15151515,540.0
2710,Jake Lindsey,Joe Duffy,575,-710,Blue,575.0,14.08450704
2711,Larissa Pacheco,Germaine de Randamie,-125,115,Blue,80.0,115.0
2712,Ronda Rousey,Cat Zingano,-660,540,Red,15.15151515,540.0
2713,Raquel Pennington,Holly Holm,425,-550,Blue,425.0,18.18181818
2714,Jake Ellenberger,Josh Koscheck,-140,130,Red,71.42857143,130.0
2715,Alan Jouban,Richard Walsh,-250,230,Red,40.0,230.0
2716,Tony Ferguson,Gleison Tibau,-240,220,Red,41.66666667,220.0
2717,Mark Munoz,Roan Carneiro,-260,240,Blue,38.46153846,240.0
2718,Dhiego Lima,Tim Means,150,-160,Blue,150.0,62.5
2719,Derrick Lewis,Ruan Potts,-705,570,Red,14.18439716,570.0
2720,James Krause,Valmir Lazaro,-200,185,Blue,50.0,185.0
2721,Masio Fullen,Alex Torres,105,-115,Red,105.0,86.95652174
2722,Antonio Silva,Frank Mir,-155,145,Blue,64.51612903,145.0
2723,Edson Barboza,Michael Johnson,-135,125,Blue,74.07407407,125.0
2724,Cezar Ferreira,Sam Alvey,-340,280,Blue,29.41176471,280.0
2725,Rustam Khabilov,Adriano Martins,-380,340,Blue,26.31578947,340.0
2726,Iuri Alcantara,Frankie Saenz,-925,725,Blue,10.81081081,725.0
2727,Santiago Ponzinibbio,Sean Strickland,185,-200,Red,185.0,50.0
2728,Jessica Andrade,Marion Reneau,-270,248,Blue,37.03703704,248.0
2729,William Patolino,Matt Dwyer,-410,365,Blue,24.390243899999998,365.0
2730,Tiago Trator,Mike de la Torre,-225,205,Blue,44.44444444,205.0
2731,Douglas Silva de Andrade,Cody Gibson,225,-245,Red,225.0,40.81632653
2732,Ivan Jorge,Josh Shockley,-260,240,Red,38.46153846,240.0
2733,Benson Henderson,Brandon Thatch,155,-165,Red,155.0,60.60606061
2734,Max Holloway,Cole Miller,-450,400,Red,22.22222222,400.0
2735,Neil Magny,Kiichi Kunimoto,-815,645,Red,12.26993865,645.0
2736,Daniel Kelly,Patrick Walsh,105,-115,Red,105.0,86.95652174
2737,Michel Prazeres,Kevin Lee,145,-155,Blue,145.0,64.51612903
2738,Ray Borg,Chris Kelades,-975,775,Red,10.25641026,775.0
2739,Efrain Escudero,Rodrigo de Lima,155,-165,Red,155.0,60.60606061
2740,Chas Skelly,Jim Alers,-230,210,Red,43.47826087,210.0
2741,Zach Makovsky,Tim Elliott,110,-120,Red,110.0,83.33333333
2742,James Moontasri,Cody Pfister,-240,220,Red,41.66666667,220.0
2743,Tyron Woodley,Kelvin Gastelum,-185,170,Red,54.05405405,170.0
2744,Joe Lauzon,Al Iaquinta,170,-185,Blue,170.0,54.05405405
2745,Thales Leites,Tim Boetsch,-300,270,Red,33.33333333,270.0
2746,Jordan Mein,Thiago Alves,-140,130,Blue,71.42857143,130.0
2747,Miesha Tate,Sara McMann,165,-175,Red,165.0,57.14285714
2748,Ed Herman,Derek Brunson,540,-660,Blue,540.0,15.15151515
2749,Ian McCall,John Lineker,-220,200,Blue,45.45454545,200.0
2750,Rafael Natal,Tom Watson,-135,125,Red,74.07407407,125.0
2751,Richardson Moreira,Ildemar Alcantara,145,-155,Blue,145.0,64.51612903
2752,Thiago Santos,Andy Enz,-175,165,Red,57.14285714,165.0
2753,Alexander Gustafsson,Anthony Johnson,-290,260,Blue,34.48275862,260.0
2754,Dan Henderson,Gegard Mousasi,380,-430,Blue,380.0,23.25581395
2755,Phil Davis,Ryan Bader,-190,175,Blue,52.63157895,175.0
2756,Akira Corassani,Sam Sicilia,-130,120,Blue,76.92307692,120.0
2757,Nico Musoke,Albert Tumenov,140,-150,Blue,140.0,66.66666667
2758,Kenny Robertson,Sultan Aliev,165,-175,Red,165.0,57.14285714
2759,Andy Ogle,Makwan Amirkhani,-175,155,Blue,57.14285714,155.0
2760,Nikita Krylov,Stanislav Nedkov,-130,110,Red,76.92307692,110.0
2761,Mairbek Taisumov,Anthony Christodoulou,-1050,850,Red,9.523809523999999,850.0
2762,Mirsad Bektic,Paul Redmond,-925,725,Red,10.81081081,725.0
2763,Viktor Pesta,Konstantin Erokhin,380,-430,Red,380.0,23.25581395
2764,Neil Seery,Chris Beal,178,-215,Red,178.0,46.51162791
2765,Conor McGregor,Dennis Siver,-975,775,Red,10.25641026,775.0
2766,Donald Cerrone,Benson Henderson,125,-135,Red,125.0,74.07407407
2767,Uriah Hall,Ron Stallings,-1000,800,Red,10.0,800.0
2768,Norman Parke,Gleison Tibau,140,-150,Blue,140.0,66.66666667
2769,Cathal Pendred,Sean Spencer,160,-170,Red,160.0,58.82352941
2770,John Howard,Lorenz Larkin,167,-178,Blue,167.0,56.17977528
2771,Zhang Lipeng,Chris Wade,505,-605,Blue,505.0,16.52892562
2772,Paddy Holohan,Shane Howell,-345,315,Red,28.98550725,315.0
2773,Johnny Case,Frankie Perez,-165,155,Red,60.60606061,155.0
2774,Charles Rosa,Sean Soriano,-125,115,Red,80.0,115.0
2775,Matt Van Buren,Sean O'Connell,215,-235,Blue,215.0,42.55319149
2776,Tateki Matsuda,Joby Sanchez,210,-230,Blue,210.0,43.47826087
2777,Jon Jones,Daniel Cormier,-192,177,Red,52.08333333,177.0
2778,Donald Cerrone,Myles Jury,-125,115,Red,80.0,115.0
2779,Brad Tavares,Nate Marquardt,-130,120,Red,76.92307692,120.0
2780,Kyoji Horiguchi,Louis Gaudinot,-525,450,Red,19.04761905,450.0
2781,Danny Castillo,Paul Felder,-255,235,Blue,39.21568627,235.0
2782,Marcus Brimage,Cody Garbrandt,100,-110,Blue,100.0,90.90909091
2783,Shawn Jordan,Jared Cannonier,-185,170,Red,54.05405405,170.0
2784,Evan Dunham,Rodrigo Damm,-705,570,Red,14.18439716,570.0
2785,Omari Akhmedov,Mats Nilsson,-200,185,Red,50.0,185.0
2786,Alexis Dufresne,Marion Reneau,-220,200,Blue,45.45454545,200.0
2787,Lyoto Machida,CB Dollaway,-860,675,Red,11.62790698,675.0
2788,Renan Barao,Mitch Gagnon,-1000,800,Red,10.0,800.0
2789,Antonio Carlos Junior,Patrick Cummins,135,-145,Blue,135.0,68.96551724
2790,Elias Silverio,Rashid Magomedov,115,-125,Blue,115.0,80.0
2791,Erick Silva,Mike Rhodes,-400,325,Red,25.0,325.0
2792,Daniel Sarafian,Antonio Dos Santos,-155,145,Red,64.51612903,145.0
2793,Marcos Rogerio de Lima,Igor Pokrajac,-450,400,Red,22.22222222,400.0
2794,Tom Niinimaki,Renato Moicano,120,-130,Blue,120.0,76.92307692
2795,Darren Elkins,Hacran Dias,210,-230,Blue,210.0,43.47826087
2796,Leandro Issa,Ulka Sasaki,420,-475,Red,420.0,21.05263158
2797,Marcio Alexandre Junior,Tim Means,160,-170,Blue,160.0,58.82352941
2798,Vitor Miranda,Jake Collier,165,-175,Red,165.0,57.14285714
2799,Junior Dos Santos,Stipe Miocic,-400,355,Red,25.0,355.0
2800,Rafael Dos Anjos,Nate Diaz,-275,250,Red,36.36363636,250.0
2801,Alistair Overeem,Stefan Struve,-200,185,Red,50.0,185.0
2802,Gabriel Gonzaga,Matt Mitrione,120,-130,Blue,120.0,76.92307692
2803,Claudia Gadelha,Joanna Jedrzejczyk,-280,240,Blue,35.71428571,240.0
2804,John Moraga,Willie Gates,-570,480,Red,17.54385965,480.0
2805,Joe Riggs,Ben Saunders,230,-250,Blue,230.0,40.0
2806,Jamie Varner,Drew Dober,-450,400,Blue,22.22222222,400.0
2807,Joe Ellenberger,Bryan Barberena,-210,190,Blue,47.61904762,190.0
2808,David Michaud,Garett Whiteley,-230,210,Red,43.47826087,210.0
2809,Henry Cejudo,Dustin Kimura,-225,185,Red,44.44444444,185.0
2810,Anthony Birchak,Ian Entwistle,-270,248,Blue,37.03703704,248.0
2811,Carla Esparza,Rose Namajunas,-110,-110,Red,90.90909091,90.90909091
2812,Jeremy Stephens,Charles Oliveira,-185,170,Blue,54.05405405,170.0
2813,Joe Proctor,Yancy Medeiros,230,-250,Blue,230.0,40.0
2814,Jessica Penne,Randa Markos,130,-140,Red,130.0,71.42857143
2815,Felice Herrig,Lisa Ellis,-345,285,Red,28.98550725,285.0
2816,Bec Rawlings,Heather Jo Clark,-190,175,Blue,52.63157895,175.0
2817,Joanne Calderwood,Seohee Ham,-650,535,Red,15.38461538,535.0
2818,Tecia Torres,Angela Magana,-740,595,Red,13.51351351,595.0
2819,Aisling Daly,Alex Chambers,-220,200,Red,45.45454545,200.0
2820,Emily Peters Kagan,Angela Hill,165,-175,Blue,165.0,57.14285714
2821,Johny Hendricks,Robbie Lawler,-220,200,Blue,45.45454545,200.0
2822,Anthony Pettis,Gilbert Melendez,-315,285,Red,31.74603175,285.0
2823,Travis Browne,Brendan Schaub,-450,400,Red,22.22222222,400.0
2824,Todd Duffee,Anthony Hamilton,-315,285,Red,31.74603175,285.0
2825,Tony Ferguson,Abel Trujillo,-325,295,Red,30.76923077,295.0
2826,Urijah Faber,Francisco Rivera,-925,725,Red,10.81081081,725.0
2827,Eddie Gordon,Josh Samman,-140,130,Blue,71.42857143,130.0
2828,Corey Anderson,Justin Jones,-500,435,Red,20.0,435.0
2829,Raquel Pennington,Ashlee Evans-Smith,175,-190,Red,175.0,52.63157895
2830,Sergio Pettis,Matt Hobar,-240,220,Red,41.66666667,220.0
2831,Alex White,Clay Collard,115,-125,Blue,115.0,80.0
2832,Frankie Edgar,Cub Swanson,-170,160,Red,58.82352941,160.0
2833,Bobby Green,Edson Barboza,140,-150,Blue,140.0,66.66666667
2834,Brad Pickett,Chico Camus,-175,165,Blue,57.14285714,165.0
2835,Jared Rosholt,Aleksei Oleinik,-420,375,Blue,23.80952381,375.0
2836,Joseph Benavidez,Dustin Ortiz,-430,380,Red,23.25581395,380.0
2837,Matt Wiman,Isaac Vallie-Flagg,-175,165,Red,57.14285714,165.0
2838,Ruslan Magomedov,Josh Copeland,-230,210,Red,43.47826087,210.0
2839,Luke Barnatt,Roger Narvaez,-420,375,Blue,23.80952381,375.0
2840,James Vick,Nick Hein,-280,255,Red,35.71428571,255.0
2841,Yves Edwards,Akbarh Arreola,-265,245,Blue,37.73584906,245.0
2842,Paige VanZant,Kailin Curran,100,-110,Red,100.0,90.90909091
2843,Juan Puig,Dooho Choi,375,-420,Blue,375.0,23.80952381
2844,Fabricio Werdum,Mark Hunt,-430,380,Red,23.25581395,380.0
2845,Jake Ellenberger,Kelvin Gastelum,145,-155,Blue,145.0,64.51612903
2846,Ricardo Lamas,Dennis Bermudez,155,-165,Red,155.0,60.60606061
2847,Augusto Montano,Chris Heatherly,-255,235,Red,39.21568627,235.0
2848,Edgar Garcia,Hector Urbina,-160,150,Blue,62.5,150.0
2849,Yair Rodriguez,Leonardo Morales,-230,210,Red,43.47826087,210.0
2850,Alejandro Perez,Jose Quinonez,215,-235,Red,215.0,42.55319149
2851,Jessica Eye,Leslie Smith,-295,265,Red,33.89830508,265.0
2852,Gabriel Benitez,Humberto Brown,-600,450,Red,16.66666667,450.0
2853,Henry Briones,Guido Cannetti,-135,125,Red,74.07407407,125.0
2854,Marco Beltran,Marlon Vera,205,-225,Red,205.0,44.44444444
2855,Mauricio Rua,Ovince Saint Preux,-160,150,Blue,62.5,150.0
2856,Warlley Alves,Alan Jouban,-380,340,Red,26.31578947,340.0
2857,Claudio Silva,Leon Edwards,195,-215,Red,195.0,46.51162791
2858,Dhiego Lima,Jorge de Oliveira,-440,390,Red,22.72727273,390.0
2859,Juliana Lima,Nina Ansaroff,110,-130,Red,110.0,76.92307692
2860,Diego Rivas,Rodolfo Rubio,-150,140,Red,66.66666667,140.0
2861,Caio Magalhaes,Trevor Smith,-280,255,Red,35.71428571,255.0
2862,Leandro Silva,Charlie Brenneman,115,-125,Red,115.0,80.0
2863,Thomas Almeida,Tim Gorman,-365,328,Red,27.39726027,328.0
2864,Wagner Silva,Colby Covington,435,-500,Blue,435.0,20.0
2865,Luke Rockhold,Michael Bisping,-525,450,Red,19.04761905,450.0
2866,Ross Pearson,Al Iaquinta,-130,120,Blue,76.92307692,120.0
2867,Robert Whittaker,Clint Hester,170,-185,Red,170.0,54.05405405
2868,Soa Palelei,Walt Harris,-178,167,Red,56.17977528,167.0
2869,Jake Matthews,Vagner Rocha,-475,420,Red,21.05263158,420.0
2870,Anthony Perosh,Guto Inocente,200,-220,Red,200.0,45.45454545
2871,Dylan Andrews,Sam Alvey,-150,140,Blue,66.66666667,140.0
2872,Richie Vaculik,Louis Smolka,310,-340,Blue,310.0,29.41176471
2873,Vik Grujic,Chris Clements,-105,-105,Blue,95.23809524,95.23809524
2874,Luke Zachrich,Daniel Kelly,-290,260,Blue,34.48275862,260.0
2875,Jumabieke Tuerxun,Marcus Brimage,540,-660,Blue,540.0,15.15151515
2876,Jose Aldo,Chad Mendes,-200,185,Red,50.0,185.0
2877,Glover Teixeira,Phil Davis,-210,190,Blue,47.61904762,190.0
2878,Fabio Maldonado,Hans Stringer,-130,120,Red,76.92307692,120.0
2879,Darren Elkins,Lucas Martins,-220,200,Red,45.45454545,200.0
2880,Diego Ferreira,Beneil Dariush,-245,225,Blue,40.81632653,225.0
2881,William Patolino,Neil Magny,185,-200,Blue,185.0,50.0
2882,Yan Cabral,Naoyuki Kotani,-700,568,Red,14.28571429,568.0
2883,Scott Jorgensen,Wilson Reis,195,-215,Blue,195.0,46.51162791
2884,Felipe Arantes,Andre Fili,150,-160,Blue,150.0,62.5
2885,Gilbert Burns,Christos Giagos,-405,360,Red,24.69135802,360.0
2886,Fabricio Camoes,Anthony Rocco Martin,-105,-105,Blue,95.23809524,95.23809524
2887,Rory MacDonald,Tarec Saffiedine,-430,380,Red,23.25581395,380.0
2888,Raphael Assuncao,Bryan Caraway,-450,400,Red,22.22222222,400.0
2889,Chad Laprise,Yosdenis Cedeno,-320,290,Red,31.25,290.0
2890,Elias Theodorou,Bruno Santos,-340,280,Red,29.41176471,280.0
2891,Nordine Taleb,Li Jingliang,-430,380,Red,23.25581395,380.0
2892,Mitch Gagnon,Roman Salazar,-750,600,Red,13.33333333,600.0
2893,Daron Cruickshank,Anthony Njokuani,-110,100,Red,90.90909091,100.0
2894,Olivier Aubin-Mercier,Jake Lindsey,-525,450,Red,19.04761905,450.0
2895,Jason Saggo,Paul Felder,-160,150,Blue,62.5,150.0
2896,Paddy Holohan,Chris Kelades,-500,435,Blue,20.0,435.0
2897,Albert Tumenov,Matt Dwyer,-440,390,Red,22.72727273,390.0
2898,Gunnar Nelson,Rick Story,-360,325,Blue,27.77777778,325.0
2899,Akira Corassani,Max Holloway,480,-570,Blue,480.0,17.54385965
2900,Ilir Latifi,Jan Blachowicz,-265,245,Blue,37.73584906,245.0
2901,Niklas Backstrom,Mike Wilkinson,-1000,650,Blue,10.0,650.0
2902,Magnus Cedenblad,Scott Askham,-120,110,Red,83.33333333,110.0
2903,Nico Musoke,Alexander Yakovlev,-205,188,Red,48.780487799999996,188.0
2904,Dennis Siver,Charles Rosa,-290,260,Red,34.48275862,260.0
2905,Cathal Pendred,Gasan Umalatov,-140,130,Red,71.42857143,130.0
2906,Tor Troeng,Krzysztof Jotko,130,-140,Blue,130.0,71.42857143
2907,Mairbek Taisumov,Marcin Bandel,-150,140,Red,66.66666667,140.0
2908,Zubaira Tukhugov,Ernest Chavez,-260,240,Red,38.46153846,240.0
2909,Demetrious Johnson,Chris Cariaso,-1450,1150,Red,6.896551724,1150.0
2910,Donald Cerrone,Eddie Alvarez,-135,125,Red,74.07407407,125.0
2911,Dustin Poirier,Conor McGregor,240,-260,Blue,240.0,38.46153846
2912,Tim Kennedy,Yoel Romero,-133,123,Blue,75.18796992,123.0
2913,Cat Zingano,Amanda Nunes,-215,195,Red,46.51162791,195.0
2914,Dominick Cruz,Takeya Mizugaki,-560,475,Red,17.85714286,475.0
2915,Jorge Masvidal,James Krause,-320,290,Red,31.25,290.0
2916,Patrick Cote,Stephen Thompson,340,-380,Blue,340.0,26.31578947
2917,John Howard,Brian Ebersole,-240,220,Blue,41.66666667,220.0
2918,Jon Tuck,Kevin Lee,220,-240,Blue,220.0,41.66666667
2919,Manvel Gamburyan,Cody Gibson,145,-155,Red,145.0,64.51612903
2920,Mark Hunt,Roy Nelson,-120,110,Red,83.33333333,110.0
2921,Myles Jury,Takanori Gomi,-605,505,Red,16.52892562,505.0
2922,Yoshihiro Akiyama,Amir Sadollah,-155,145,Red,64.51612903,145.0
2923,Miesha Tate,Rin Nakai,-310,280,Red,32.25806452,280.0
2924,Kiichi Kunimoto,Richard Walsh,-235,215,Red,42.55319149,215.0
2925,Kyoji Horiguchi,Jon Delos Reyes,-660,540,Red,15.15151515,540.0
2926,Alex Caceres,Masanori Kanehara,-295,265,Blue,33.89830508,265.0
2927,Katsunori Kikuno,Sam Sicilia,-145,135,Red,68.96551724,135.0
2928,Hyun Gyu Lim,Takenori Sato,-660,540,Red,15.15151515,540.0
2929,Michinori Tanaka,Kyung Ho Kang,-150,140,Blue,66.66666667,140.0
2930,Kazuki Tokudome,Johnny Case,-130,120,Blue,76.92307692,120.0
2931,Maximo Blanco,Dan Hooker,-135,125,Red,74.07407407,125.0
2932,Antonio Silva,Andrei Arlovski,-430,380,Blue,23.25581395,380.0
2933,Gleison Tibau,Piotr Hallmann,-235,215,Red,42.55319149,215.0
2934,Leonardo Santos,Efrain Escudero,-210,190,Red,47.61904762,190.0
2935,Santiago Ponzinibbio,Wendell Oliveira,-105,-105,Red,95.23809524,95.23809524
2936,Iuri Alcantara,Russell Doane,-315,285,Red,31.74603175,285.0
2937,Jessica Andrade,Larissa Pacheco,-110,100,Red,90.90909091,100.0
2938,Godofredo Pepey,Dashon Johnson,-130,120,Red,76.92307692,120.0
2939,Igor Araujo,George Sullivan,-130,120,Blue,76.92307692,120.0
2940,Francisco Trinaldo,Leandro Silva,-185,170,Red,54.05405405,170.0
2941,Paulo Thiago,Sean Spencer,215,-235,Blue,215.0,42.55319149
2942,Rani Yahya,Johnny Bedford,115,-125,Red,115.0,80.0
2943,Jacare Souza,Gegard Mousasi,-185,170,Red,54.05405405,170.0
2944,Alistair Overeem,Ben Rothwell,-330,300,Blue,30.303030300000003,300.0
2945,Matt Mitrione,Derrick Lewis,116,-126,Red,116.0,79.36507937
2946,Joe Lauzon,Michael Chiesa,190,-210,Red,190.0,47.61904762
2947,John Moraga,Justin Scoggins,230,-250,Red,230.0,40.0
2948,Al Iaquinta,Rodrigo Damm,-600,500,Red,16.66666667,500.0
2949,Rafael Natal,Chris Camozzi,-185,170,Red,54.05405405,170.0
2950,Chris Beal,Tateki Matsuda,-500,435,Red,20.0,435.0
2951,Sean Soriano,Chas Skelly,170,-185,Blue,170.0,54.05405405
2952,TJ Dillashaw,Joe Soto,-1100,900,Red,9.090909091,900.0
2953,Tony Ferguson,Danny Castillo,-265,245,Red,37.73584906,245.0
2954,Bethe Correia,Shayna Baszler,-145,135,Red,68.96551724,135.0
2955,Ramsey Nijem,Diego Ferreira,170,-185,Blue,170.0,54.05405405
2956,Yancy Medeiros,Damon Jackson,-115,105,Red,86.95652174,105.0
2957,Lorenz Larkin,Derek Brunson,145,-165,Blue,145.0,60.60606061
2958,Ruan Potts,Anthony Hamilton,205,-225,Blue,205.0,44.44444444
2959,Chris Wade,Cain Carrizosa,-155,135,Red,64.51612903,135.0
2960,Benson Henderson,Rafael Dos Anjos,-510,440,Blue,19.60784314,440.0
2961,Mike Pyle,Jordan Mein,245,-265,Blue,245.0,37.73584906
2962,Francis Carmont,Thales Leites,-210,190,Blue,47.61904762,190.0
2963,Max Holloway,Clay Collard,-950,625,Red,10.52631579,625.0
2964,James Vick,Valmir Lazaro,-125,115,Red,80.0,115.0
2965,Chas Skelly,Tom Niinimaki,145,-155,Red,145.0,64.51612903
2966,Neil Magny,Alex Garcia,135,-145,Red,135.0,68.96551724
2967,Beneil Dariush,Anthony Rocco Martin,130,-140,Red,130.0,71.42857143
2968,Aaron Phillips,Matt Hobar,145,-155,Blue,145.0,64.51612903
2969,Ben Saunders,Chris Heatherly,-385,345,Red,25.97402597,345.0
2970,Wilson Reis,Joby Sanchez,-335,305,Red,29.85074627,305.0
2971,Michael Bisping,Cung Le,-235,215,Red,42.55319149,215.0
2972,Tyron Woodley,Dong Hyun Kim,-210,190,Red,47.61904762,190.0
2973,Zhang Lipeng,Brendan O'Reilly,140,-150,Red,140.0,66.66666667
2974,Ning Guangyou,Jianping Yang,205,-225,Red,205.0,44.44444444
2975,Sai Wang,Danny Mitchell,175,-190,Red,175.0,52.63157895
2976,Alberto Mina,Shinsho Anzai,-225,205,Red,44.44444444,205.0
2977,Roland Delorme,Ulka Sasaki,130,-140,Blue,130.0,71.42857143
2978,An Ying Wang,Colby Covington,380,-430,Blue,380.0,23.25581395
2979,Yao Zhikui,Royston Wee,200,-220,Blue,200.0,45.45454545
2980,Elizabeth Phillips,Milana Dudieva,130,-150,Blue,130.0,66.66666667
2981,Ryan Bader,Ovince Saint Preux,-185,170,Red,54.05405405,170.0
2982,Gray Maynard,Ross Pearson,150,-160,Blue,150.0,62.5
2983,Tim Boetsch,Brad Tavares,285,-315,Red,285.0,31.74603175
2984,Seth Baczynski,Alan Jouban,-155,145,Blue,64.51612903,145.0
2985,Shawn Jordan,Jack May,-200,185,Red,50.0,185.0
2986,Thiago Tavares,Robert Peralta,-135,125,Red,74.07407407,125.0
2987,Jussier Formiga,Zach Makovsky,290,-320,Red,290.0,31.25
2988,Sara McMann,Lauren Murphy,-570,480,Red,17.54385965,480.0
2989,Tom Watson,Sam Alvey,-125,115,Red,80.0,115.0
2990,Nolan Ticman,Frankie Saenz,110,-120,Blue,110.0,83.33333333
2991,Robbie Lawler,Matt Brown,-325,295,Red,30.76923077,295.0
2992,Anthony Johnson,Rogerio Nogueira,-660,540,Red,15.15151515,540.0
2993,Clay Guida,Dennis Bermudez,155,-175,Blue,155.0,57.14285714
2994,Josh Thomson,Bobby Green,-380,340,Blue,26.31578947,340.0
2995,Daron Cruickshank,Jorge Masvidal,215,-235,Blue,215.0,42.55319149
2996,Kyle Kingsbury,Patrick Cummins,205,-225,Blue,205.0,44.44444444
2997,Hernani Perpetuo,Tim Means,167,-179,Blue,167.0,55.86592179
2998,Akbarh Arreola,Tiago Trator,275,-305,Blue,275.0,32.78688525
2999,Andreas Stahl,Gilbert Burns,135,-145,Blue,135.0,68.96551724
3000,Juliana Lima,Joanna Jedrzejczyk,285,-315,Blue,285.0,31.74603175
3001,Steven Siler,Noad Lahat,-210,190,Blue,47.61904762,190.0
3002,Conor McGregor,Diego Brandao,-690,560,Red,14.49275362,560.0
3003,Gunnar Nelson,Zak Cummings,-840,660,Red,11.9047619,660.0
3004,Brad Pickett,Ian McCall,149,-159,Blue,149.0,62.89308176
3005,Norman Parke,Naoyuki Kotani,-460,410,Red,21.73913043,410.0
3006,Ilir Latifi,Chris Dempsey,-295,265,Red,33.89830508,265.0
3007,Neil Seery,Phil Harris,-155,145,Red,64.51612903,145.0
3008,Cathal Pendred,Mike King,-130,120,Red,76.92307692,120.0
3009,Tor Troeng,Trevor Smith,-155,145,Blue,64.51612903,145.0
3010,Cody Donovan,Nikita Krylov,115,-125,Blue,115.0,80.0
3011,Paddy Holohan,Joshua Sampo,225,-245,Red,225.0,40.81632653
3012,Donald Cerrone,Jim Miller,-240,220,Red,41.66666667,220.0
3013,Edson Barboza,Evan Dunham,-320,260,Red,31.25,260.0
3014,Rick Story,Leonardo Mafra,-300,270,Red,33.33333333,270.0
3015,Justin Salas,Joe Proctor,-135,125,Blue,74.07407407,125.0
3016,John Lineker,Alptekin Ozkilic,-345,315,Red,28.98550725,315.0
3017,Lucas Martins,Alex White,155,-175,Red,155.0,57.14285714
3018,Gleison Tibau,Pat Healy,-165,155,Red,60.60606061,155.0
3019,Jessamyn Duke,Leslie Smith,120,-130,Blue,120.0,76.92307692
3020,Hugo Viana,Aljamain Sterling,230,-250,Blue,230.0,40.0
3021,Yosdenis Cedeno,Jerrod Sanders,170,-185,Red,170.0,54.05405405
3022,Claudia Gadelha,Tina Lahdemaki,-560,475,Red,17.85714286,475.0
3023,Frankie Edgar,BJ Penn,-370,330,Red,27.02702703,330.0
3024,Corey Anderson,Matt Van Buren,-265,245,Red,37.73584906,245.0
3025,Dhiego Lima,Eddie Gordon,-150,140,Blue,66.66666667,140.0
3026,Derrick Lewis,Guto Inocente,-185,170,Red,54.05405405,170.0
3027,Justin Scoggins,Dustin Ortiz,-290,260,Blue,34.48275862,260.0
3028,Jesse Ronson,Kevin Lee,200,-220,Blue,200.0,45.45454545
3029,Jumabieke Tuerxun,Leandro Issa,115,-125,Blue,115.0,80.0
3030,Adriano Martins,Juan Puig,-420,375,Red,23.80952381,375.0
3031,Patrick Walsh,Daniel Spohn,210,-230,Red,210.0,43.47826087
3032,Sarah Moras,Alexis Dufresne,210,-230,Red,210.0,43.47826087
3033,Chris Weidman,Lyoto Machida,-185,170,Red,54.05405405,170.0
