Fight_ID,Red_Corner_Fighter,Blue_Corner_Fighter,Red_Fighter_odds,Blue_Fighter_odds,Winner
1547,Cole Miller,Mizuto Hirota,-115.0,-105.0,Blue
1548,Bryan Barberena,Colby Covington,300.0,-360.0,Blue
1549,James Moontasri,Alex Morono,-135.0,115.0,Blue
1550,Josh Emmett,Scott Holtzman,-195.0,168.0,Red
1551,Leslie Smith,Irene Aldana,255.0,-310.0,Red
1552,Eddie Wineland,Takeya Mizugaki,-170.0,150.0,Red
1553,Hector Sandoval,Fredy Serrano,-125.0,105.0,Red
1554,Bojan Velickovic,Sultan Aliev,-160.0,140.0,Blue
1555,Max Holloway,Anthony Pettis,-300.0,250.0,Red
1556,Donald Cerrone,Matt Brown,-300.0,250.0,Red
1557,Cub Swanson,Dooho Choi,195.0,-235.0,Red
1558,Tim Kennedy,Kelvin Gastelum,-125.0,105.0,Blue
1559,Jordan Mein,Emil Meek,-170.0,150.0,Blue
1560,Nikita Krylov,Misha Cirkunov,-115.0,-105.0,Blue
1561,Olivier Aubin-Mercier,Drew Dober,-185.0,160.0,Red
1562,Valerie Letourneau,Viviane Pereira,-120.0,100.0,Blue
1563,Mitch Gagnon,Matthew Lopez,-130.0,110.0,Blue
1564,John Makdessi,Lando Vannata,135.0,-155.0,Blue
1565,Jason Saggo,Rustam Khabilov,180.0,-220.0,Blue
1566,Zach Makovsky,Dustin Ortiz,-130.0,110.0,Blue
1567,Derrick Lewis,Shamil Abdurakhimov,-250.0,210.0,Red
1568,Francis Ngannou,Anthony Hamilton,-440.0,350.0,Red
1569,Corey Anderson,Sean O'Connell,-400.0,325.0,Red
1570,Gian Villante,Saparbeg Safarov,-190.0,165.0,Red
1571,Justine Kish,Ashley Yoder,-230.0,190.0,Red
1572,Randy Brown,Brian Camozzi,-150.0,130.0,Red
1573,Joe Gigliotti,Gerald Meerschaert,170.0,-200.0,Blue
1574,Andrew Sanchez,Trevor Smith,-200.0,170.0,Red
1575,Tiago Trator,Shane Burgos,165.0,-190.0,Blue
1576,Frankie Perez,Marc Diakiese,220.0,-260.0,Blue
1577,Keith Berish,Ryan Janes,130.0,-150.0,Blue
1578,Juliana Lima,JJ Aldrich,-230.0,190.0,Red
1579,Demetrious Johnson,Tim Elliott,-900.0,600.0,Red
1580,Joseph Benavidez,Henry Cejudo,-200.0,163.0,Red
1581,Jake Ellenberger,Jorge Masvidal,175.0,-210.0,Blue
1582,Ion Cutelaba,Jared Cannonier,-230.0,190.0,Blue
1583,Sara McMann,Alexis Davis,-155.0,135.0,Red
1584,Brandon Moreno,Ryan Benoit,-190.0,165.0,Red
1585,Gray Maynard,Ryan Hall,145.0,-165.0,Blue
1586,Rob Font,Matt Schnell,-270.0,230.0,Red
1587,Dong Hyun Ma,Brendan O'Reilly,-150.0,130.0,Red
1588,Kailin Curran,Jamie Moyle,-120.0,100.0,Blue
1589,Elvis Mutapcic,Anthony Smith,-105.0,-115.0,Blue
1590,Josh Stansbury,Devin Clark,-105.0,-115.0,Blue
1591,Robert Whittaker,Derek Brunson,100.0,-120.0,Red
1592,Jake Matthews,Andrew Holbrook,-550.0,425.0,Blue
1593,Kyle Noke,Omari Akhmedov,-110.0,-110.0,Blue
1594,Yusuke Kasuya,Alexander Volkanovski,135.0,-155.0,Blue
1595,Khalil Rountree Jr.,Tyson Pedro,-105.0,-115.0,Blue
1596,Seohee Ham,Danielle Taylor,-110.0,-110.0,Blue
1597,Daniel Kelly,Chris Camozzi,165.0,-190.0,Red
1598,Damien Brown,Jon Tuck,130.0,-150.0,Red
1599,Richard Walsh,Jonathan Meunier,-135.0,115.0,Blue
1600,Ben Nguyen,Geane Herrera,-140.0,120.0,Red
1601,Dan Hooker,Jason Knight,-145.0,125.0,Blue
1602,Marlon Vera,Ning Guangyou,-110.0,-110.0,Red
1603,Yao Zhikui,Jenel Lausa,115.0,-135.0,Blue
1604,Ryan Bader,Rogerio Nogueira,-340.0,280.0,Red
1605,Thomas Almeida,Albert Morales,-300.0,250.0,Red
1606,Claudia Gadelha,Cortney Casey,-460.0,365.0,Red
1607,Thales Leites,Krzysztof Jotko,-135.0,115.0,Blue
1608,Warlley Alves,Kamaru Usman,175.0,-210.0,Blue
1609,Sergio Moraes,Zak Ottow,-150.0,130.0,Red
1610,Cezar Ferreira,Jack Hermansson,110.0,-130.0,Red
1611,Marcos Rogerio de Lima,Gadzhimurad Antigulov,-165.0,145.0,Blue
1612,Johnny Eduardo,Manvel Gamburyan,-140.0,120.0,Red
1613,Luis Henrique,Christian Colombo,-290.0,245.0,Red
1614,Pedro Munhoz,Justin Scoggins,135.0,-155.0,Red
1615,Francimar Barroso,Darren Stewart,-155.0,135.0,Draw
1616,Gegard Mousasi,Uriah Hall,-560.0,430.0,Red
1617,Ross Pearson,Stevie Ray,-105.0,-115.0,Blue
1618,Tim Johnson,Alexander Volkov,-150.0,130.0,Blue
1619,Artem Lobov,Teruto Ishihara,220.0,-260.0,Red
1620,Magnus Cedenblad,Jack Marshman,-250.0,210.0,Blue
1621,Kyoji Horiguchi,Ali Bagautinov,-200.0,170.0,Red
1622,Kevin Lee,Magomed Mustafaev,-145.0,125.0,Red
1623,Anna Elmose,Amanda Cooper,-140.0,120.0,Blue
1624,Justin Ledet,Mark Godbeer,-140.0,130.0,Red
1625,Zak Cummings,Alexander Yakovlev,-170.0,150.0,Red
1626,Marion Reneau,Milana Dudieva,-225.0,185.0,Red
1627,Brett Johns,Kwan Ho Kwak,-220.0,180.0,Red
1628,Charlie Ward,Abdul Razak Alhassan,270.0,-330.0,Blue
1629,Eddie Alvarez,Conor McGregor,140.0,-160.0,Blue
1630,Tyron Woodley,Stephen Thompson,160.0,-185.0,Draw
1631,Joanna Jedrzejczyk,Karolina Kowalkiewicz,-400.0,325.0,Red
1632,Chris Weidman,Yoel Romero,-220.0,180.0,Blue
1633,Miesha Tate,Raquel Pennington,-140.0,120.0,Blue
1634,Frankie Edgar,Jeremy Stephens,-325.0,265.0,Red
1635,Khabib Nurmagomedov,Michael Johnson,-345.0,285.0,Red
1636,Rafael Natal,Tim Boetsch,-145.0,125.0,Blue
1637,Vicente Luque,Belal Muhammad,-125.0,105.0,Red
1638,Jim Miller,Thiago Alves,135.0,-155.0,Red
1639,Liz Carmouche,Katlyn Chookagian,145.0,-165.0,Red
1640,Rafael Dos Anjos,Tony Ferguson,-140.0,120.0,Blue
1641,Diego Sanchez,Marcin Held,250.0,-300.0,Red
1642,Ricardo Lamas,Charles Oliveira,-110.0,-110.0,Red
1643,Martin Bravo,Claudio Puelles,-105.0,-115.0,Red
1644,Beneil Dariush,Rashid Magomedov,-115.0,-105.0,Red
1645,Alexa Grasso,Heather Jo Clark,-620.0,460.0,Red
1646,Erik Perez,Felipe Arantes,-240.0,200.0,Red
1647,Marco Beltran,Joe Soto,-135.0,115.0,Blue
1648,Erick Montano,Max Griffin,125.0,-135.0,Blue
1649,Henry Briones,Douglas Silva de Andrade,-105.0,-115.0,Blue
1650,Sam Alvey,Alex Nicholson,-165.0,145.0,Red
1651,Polo Reyes,Jason Novelli,-155.0,135.0,Red
1652,Enrique Barzola,Chris Avila,-550.0,425.0,Red
1653,Michael Bisping,Dan Henderson,-260.0,220.0,Red
1654,Vitor Belfort,Gegard Mousasi,300.0,-360.0,Blue
1655,Ovince Saint Preux,Jimi Manuwa,-145.0,125.0,Blue
1656,Stefan Struve,Daniel Omielanczuk,-190.0,165.0,Red
1657,Mirsad Bektic,Russell Doane,-580.0,440.0,Red
1658,Brad Pickett,Iuri Alcantara,130.0,-150.0,Blue
1659,Davey Grant,Damian Stasiak,-190.0,165.0,Blue
1660,Leon Edwards,Albert Tumenov,150.0,-170.0,Red
1661,Lukasz Sajewski,Marc Diakiese,245.0,-290.0,Blue
1662,Danny Roberts,Mike Perry,110.0,-130.0,Blue
1663,Leonardo Santos,Adriano Martins,175.0,-210.0,Red
1664,John Lineker,John Dodson,105.0,-125.0,Red
1665,Will Brooks,Alex Oliveira,-320.0,260.0,Blue
1666,Joshua Burkman,Zak Ottow,-260.0,220.0,Blue
1667,Louis Smolka,Brandon Moreno,-525.0,450.0,Blue
1668,Henrique da Silva,Joachim Christensen,-135.0,115.0,Red
1669,Hacran Dias,Andre Fili,-150.0,130.0,Blue
1670,Shamil Abdurakhimov,Walt Harris,-145.0,125.0,Red
1671,Keita Nakamura,Elizeu Zaleski dos Santos,-125.0,105.0,Blue
1672,Nate Marquardt,Tamdan McCrory,140.0,-160.0,Red
1673,Jonathan Wilson,Ion Cutelaba,100.0,-120.0,Blue
1674,Cody East,Curtis Blaydes,195.0,-235.0,Blue
1675,Kelly Faszholz,Ketlen Vieira,-115.0,-105.0,Blue
1676,Cris Cyborg,Lina Lansberg,-1000.0,650.0,Red
1677,Renan Barao,Phillipe Nover,-640.0,470.0,Red
1678,Roy Nelson,Antonio Silva,-420.0,335.0,Red
1679,Francisco Trinaldo,Paul Felder,-155.0,135.0,Red
1680,Thiago Santos,Eric Spicely,-800.0,550.0,Blue
1681,Godofredo Pepey,Mike de la Torre,-110.0,-110.0,Red
1682,Gilbert Burns,Michel Prazeres,-245.0,205.0,Blue
1683,Rani Yahya,Michinori Tanaka,-105.0,-115.0,Red
1684,Jussier Formiga,Dustin Ortiz,-210.0,175.0,Red
1685,Erick Silva,Luan Chagas,130.0,-150.0,Red
1686,Alan Patrick,Stevie Ray,145.0,-165.0,Red
1687,Vicente Luque,Hector Urbina,-580.0,440.0,Red
1688,Glaico Franca,Gregor Gillespie,-140.0,120.0,Blue
1689,Dustin Poirier,Michael Johnson,-165.0,145.0,Blue
1690,Uriah Hall,Derek Brunson,160.0,-185.0,Blue
1691,Evan Dunham,Rick Glenn,-340.0,280.0,Red
1692,Roan Carneiro,Kenny Robertson,100.0,-120.0,Red
1693,Chris Wade,Islam Makhachev,115.0,-135.0,Blue
1694,Chas Skelly,Maximo Blanco,-150.0,130.0,Red
1695,Gabriel Benitez,Sam Sicilia,100.0,-120.0,Red
1696,Augusto Montano,Belal Muhammad,375.0,-470.0,Blue
1697,Antonio Carlos Junior,Leonardo Augusto Leleco,-280.0,240.0,Red
1698,Jose Quinonez,Joey Gomez,125.0,-145.0,Red
1699,Erick Montano,Randy Brown,425.0,-550.0,Blue
1700,Alejandro Perez,Albert Morales,-110.0,-110.0,Draw
1701,Stipe Miocic,Alistair Overeem,-145.0,125.0,Red
1702,Fabricio Werdum,Travis Browne,-265.0,225.0,Red
1703,CM Punk,Mickey Gall,345.0,-430.0,Blue
1704,Urijah Faber,Jimmie Rivera,150.0,-170.0,Blue
1705,Jessica Andrade,Joanne Calderwood,-130.0,110.0,Red
1706,Jessica Eye,Bethe Correia,-125.0,105.0,Blue
1707,Brad Tavares,Caio Magalhaes,-220.0,180.0,Red
1708,Nik Lentz,Michael McBride,-550.0,425.0,Red
1709,Drew Dober,Jason Gonzalez,-150.0,130.0,Red
1710,Yancy Medeiros,Sean Spencer,-130.0,110.0,Red
1711,Andrei Arlovski,Josh Barnett,110.0,-130.0,Blue
1712,Alexander Gustafsson,Jan Blachowicz,-700.0,500.0,Red
1713,Ryan Bader,Ilir Latifi,-170.0,150.0,Red
1714,Nick Hein,Tae Hyun Bang,-335.0,275.0,Red
1715,Jessin Ayari,Jimmy Wallhead,110.0,-130.0,Red
1716,Peter Sobotta,Nicolas Dalby,170.0,-200.0,Red
1717,Ashlee Evans-Smith,Veronica Macedo,-240.0,200.0,Red
1718,Taylor Lapilus,Leandro Issa,-160.0,140.0,Red
1719,Jarjis Danho,Christian Colombo,-135.0,115.0,Draw
1720,Scott Askham,Jack Hermansson,-105.0,-115.0,Blue
1721,Rustam Khabilov,Leandro Silva,-450.0,360.0,Red
1722,Demian Maia,Carlos Condit,115.0,-135.0,Red
1723,Anthony Pettis,Charles Oliveira,-165.0,145.0,Red
1724,Paige VanZant,Bec Rawlings,-210.0,175.0,Red
1725,Joe Lauzon,Jim Miller,-140.0,120.0,Blue
1726,Sam Alvey,Kevin Casey,-270.0,230.0,Red
1727,Enrique Barzola,Kyle Bochniak,115.0,-135.0,Blue
1728,Garreth McLellan,Alessio Di Chirico,270.0,-330.0,Blue
1729,Shane Campbell,Felipe Silva,-160.0,140.0,Blue
1730,Chad Laprise,Thibault Gouti,-320.0,290.0,Red
1731,Jeremy Kennedy,Alessandro Ricci,-145.0,125.0,Red
1732,Nate Diaz,Conor McGregor,115.0,-135.0,Blue
1733,Anthony Johnson,Glover Teixeira,-240.0,200.0,Red
1734,Rick Story,Donald Cerrone,120.0,-140.0,Blue
1735,Hyun Gyu Lim,Mike Perry,-275.0,235.0,Blue
1736,Tim Means,Sabah Homasi,-420.0,335.0,Red
1737,Cody Garbrandt,Takeya Mizugaki,-525.0,415.0,Red
1738,Raquel Pennington,Elizabeth Phillips,-320.0,260.0,Red
1739,Artem Lobov,Chris Avila,-140.0,120.0,Red
1740,Randa Markos,Cortney Casey,-155.0,135.0,Blue
1741,Neil Magny,Lorenz Larkin,-140.0,120.0,Blue
1742,Colby Covington,Max Griffin,-420.0,335.0,Red
1743,Alberto Uda,Marvin Vettori,145.0,-165.0,Blue
1744,Yair Rodriguez,Alex Caceres,-335.0,275.0,Red
1745,Dennis Bermudez,Rony Jason,-300.0,250.0,Red
1746,Thales Leites,Chris Camozzi,-175.0,155.0,Red
1747,Santiago Ponzinibbio,Zak Cummings,-110.0,-110.0,Red
1748,Trevor Smith,Joe Gigliotti,110.0,-130.0,Red
1749,Maryna Moroz,Danielle Taylor,-275.0,235.0,Red
1750,Court McGee,Dominique Steele,-150.0,130.0,Red
1751,Viktor Pesta,Marcin Tybura,-110.0,-110.0,Blue
1752,David Teymur,Jason Novelli,-140.0,120.0,Red
1753,Teruto Ishihara,Horacio Gutierrez,-230.0,190.0,Red
1754,Cub Swanson,Tatsuya Kawajiri,-330.0,270.0,Red
1755,Chase Sherman,Justin Ledet,100.0,-120.0,Blue
1756,Robbie Lawler,Tyron Woodley,-120.0,100.0,Blue
1757,Rose Namajunas,Karolina Kowalkiewicz,-190.0,165.0,Blue
1758,Matt Brown,Jake Ellenberger,-310.0,255.0,Blue
1759,Francisco Rivera,Erik Perez,130.0,-150.0,Blue
1760,Ryan Benoit,Fredy Serrano,-105.0,-115.0,Red
1761,Nikita Krylov,Ed Herman,-240.0,200.0,Red
1762,Ross Pearson,Jorge Masvidal,225.0,-265.0,Blue
1763,Anthony Hamilton,Damian Grabowski,-135.0,115.0,Red
1764,Wilson Reis,Hector Sandoval,-360.0,300.0,Red
1765,Michael Graves,Bojan Velickovic,-235.0,195.0,Draw
1766,Cesar Arzamendia,Damien Brown,-105.0,-115.0,Blue
1767,Holly Holm,Valentina Shevchenko,-190.0,165.0,Blue
1768,Edson Barboza,Gilbert Melendez,-255.0,215.0,Red
1769,Francis Ngannou,Bojan Mihajlovic,-600.0,450.0,Red
1770,Felice Herrig,Kailin Curran,125.0,-145.0,Red
1771,Frankie Saenz,Eddie Wineland,-155.0,135.0,Blue
1772,Darren Elkins,Godofredo Pepey,-240.0,200.0,Red
1773,Kamaru Usman,Alexander Yakovlev,-250.0,210.0,Red
1774,Michel Prazeres,JC Cottrell,-220.0,180.0,Red
1775,Alex Oliveira,James Moontasri,-220.0,180.0,Red
1776,Jim Alers,Jason Knight,-120.0,100.0,Blue
1777,Luis Henrique,Dmitrii Smoliakov,105.0,-125.0,Red
1778,Michael McDonald,John Lineker,-115.0,-105.0,Blue
1779,Tony Ferguson,Lando Vannata,-800.0,550.0,Red
1780,Tim Boetsch,Josh Samman,205.0,-245.0,Red
1781,Aleksei Oleinik,Daniel Omielanczuk,-185.0,160.0,Blue
1782,Kyle Noke,Keita Nakamura,-155.0,135.0,Blue
1783,Louis Smolka,Ben Nguyen,105.0,-125.0,Red
1784,Lauren Murphy,Katlyn Chookagian,-170.0,150.0,Blue
1785,Eric Spicely,Sam Alvey,235.0,-275.0,Blue
1786,Cortney Casey,Cristina Stanciu,140.0,-160.0,Red
1787,Scott Holtzman,Cody Pfister,-260.0,220.0,Red
1788,Rani Yahya,Matthew Lopez,150.0,-170.0,Red
1789,Devin Clark,Alex Nicholson,-220.0,180.0,Blue
1790,Miesha Tate,Amanda Nunes,265.0,-325.0,Blue
1791,Brock Lesnar,Mark Hunt,140.0,-160.0,Draw
1792,Daniel Cormier,Anderson Silva,-430.0,345.0,Red
1793,Jose Aldo,Frankie Edgar,120.0,-140.0,Red
1794,Cain Velasquez,Travis Browne,-355.0,295.0,Red
1795,Cat Zingano,Julianna Pena,-175.0,155.0,Blue
1796,Johny Hendricks,Kelvin Gastelum,-105.0,-115.0,Blue
1797,TJ Dillashaw,Raphael Assuncao,-420.0,335.0,Red
1798,Sage Northcutt,Enrique Marin,-490.0,390.0,Red
1799,Diego Sanchez,Joe Lauzon,-125.0,105.0,Blue
1800,Gegard Mousasi,Thiago Santos,-290.0,245.0,Red
1801,Jim Miller,Takanori Gomi,-290.0,245.0,Red
1802,Joanna Jedrzejczyk,Claudia Gadelha,-130.0,110.0,Red
1803,Andrew Sanchez,Khalil Rountree Jr.,-160.0,140.0,Red
1804,Tatiana Suarez,Amanda Cooper,-370.0,310.0,Red
1805,Ross Pearson,Will Brooks,305.0,-365.0,Blue
1806,Dooho Choi,Thiago Tavares,-220.0,180.0,Red
1807,Joaquim Silva,Andrew Holbrook,115.0,-135.0,Red
1808,Gray Maynard,Fernando Bruno,-165.0,145.0,Red
1809,John Moraga,Matheus Nicolau,-140.0,120.0,Blue
1810,Cory Hendricks,Josh Stansbury,-145.0,125.0,Blue
1811,Cezar Ferreira,Anthony Smith,-115.0,-105.0,Red
1812,Jake Matthews,Kevin Lee,-160.0,140.0,Blue
1813,Li Jingliang,Anton Zafir,-310.0,255.0,Red
1814,Rafael Dos Anjos,Eddie Alvarez,-290.0,245.0,Blue
1815,Roy Nelson,Derrick Lewis,-130.0,110.0,Blue
1816,Alan Jouban,Belal Muhammad,-145.0,125.0,Red
1817,Joe Duffy,Mitch Clarke,-440.0,390.0,Red
1818,Mike Pyle,Alberto Mina,-125.0,105.0,Blue
1819,John Makdessi,Mehdi Baghdad,-130.0,110.0,Red
1820,Anthony Birchak,Dileno Lopes,-250.0,210.0,Red
1821,Russell Doane,Pedro Munhoz,200.0,-240.0,Blue
1822,Felipe Arantes,Jerrod Sanders,-155.0,135.0,Red
1823,Gilbert Burns,Lukasz Sajewski,-265.0,225.0,Red
1824,Marco Beltran,Reginaldo Vieira,105.0,-125.0,Red
1825,Vicente Luque,Alvaro Herrera,-375.0,313.0,Red
1826,Rory MacDonald,Stephen Thompson,-105.0,-115.0,Blue
1827,Donald Cerrone,Patrick Cote,-170.0,150.0,Red
1828,Steve Bosse,Sean O'Connell,-135.0,115.0,Red
1829,Olivier Aubin-Mercier,Thibault Gouti,-470.0,375.0,Red
1830,Valerie Letourneau,Joanne Calderwood,-150.0,130.0,Blue
1831,Jason Saggo,Leandro Silva,-115.0,-105.0,Red
1832,Misha Cirkunov,Ion Cutelaba,-220.0,180.0,Red
1833,Tamdan McCrory,Krzysztof Jotko,-170.0,150.0,Blue
1834,Chris Beal,Joe Soto,105.0,-125.0,Blue
1835,Elias Theodorou,Sam Alvey,-235.0,195.0,Red
1836,Randa Markos,Jocelyn Jones-Lybarger,-115.0,-105.0,Red
1837,Colby Covington,Jonathan Meunier,-235.0,195.0,Red
1838,Ali Bagautinov,Geane Herrera,-260.0,220.0,Red
1839,Luke Rockhold,Michael Bisping,-750.0,525.0,Blue
1840,Dominick Cruz,Urijah Faber,-380.0,315.0,Red
1841,Max Holloway,Ricardo Lamas,-270.0,230.0,Red
1842,Dan Henderson,Hector Lombard,265.0,-325.0,Red
1843,Dustin Poirier,Bobby Green,-185.0,160.0,Red
1844,Brian Ortega,Clay Guida,-235.0,195.0,Red
1845,Beneil Dariush,James Vick,-140.0,120.0,Red
1846,Jessica Penne,Jessica Andrade,110.0,-130.0,Blue
1847,Cole Miller,Alex Caceres,-165.0,145.0,Blue
1848,Sean Strickland,Tom Breese,-110.0,-110.0,Red
1849,Jonathan Wilson,Henrique da Silva,-165.0,145.0,Blue
1850,Kevin Casey,Elvis Mutapcic,120.0,-140.0,Draw
1851,Polo Reyes,Dong Hyun Ma,-115.0,-105.0,Red
1852,Thomas Almeida,Cody Garbrandt,-200.0,170.0,Blue
1853,Renan Barao,Jeremy Stephens,-150.0,130.0,Blue
1854,Tarec Saffiedine,Rick Story,115.0,-135.0,Blue
1855,Chris Camozzi,Vitor Miranda,125.0,-145.0,Red
1856,Jorge Masvidal,Lorenz Larkin,-115.0,-105.0,Blue
1857,Joshua Burkman,Paul Felder,245.0,-290.0,Blue
1858,Sara McMann,Jessica Eye,-125.0,105.0,Red
1859,Abel Trujillo,Jordan Rinaldi,-320.0,260.0,Red
1860,Jake Collier,Alberto Uda,110.0,-130.0,Red
1861,Erik Koch,Shane Campbell,120.0,-140.0,Red
1862,Aljamain Sterling,Bryan Caraway,-310.0,255.0,Blue
1863,Chris de la Rocha,Adam Milstead,245.0,-290.0,Blue
1864,Fabricio Werdum,Stipe Miocic,-185.0,160.0,Blue
1865,Jacare Souza,Vitor Belfort,-280.0,240.0,Red
1866,Cris Cyborg,Leslie Smith,-1500.0,1200.0,Red
1867,Mauricio Rua,Corey Anderson,140.0,-160.0,Red
1868,Warlley Alves,Bryan Barberena,-600.0,450.0,Blue
1869,Demian Maia,Matt Brown,-350.0,290.0,Red
1870,Thiago Santos,Nate Marquardt,-360.0,300.0,Red
1871,Francisco Trinaldo,Yancy Medeiros,-275.0,235.0,Red
1872,John Lineker,Rob Font,-145.0,125.0,Red
1873,Rogerio Nogueira,Patrick Cummins,195.0,-235.0,Red
1874,Sergio Moraes,Luan Chagas,-430.0,345.0,Draw
1875,Renato Moicano,Zubaira Tukhugov,100.0,-120.0,Red
1876,Alistair Overeem,Andrei Arlovski,-240.0,200.0,Red
1877,Antonio Silva,Stefan Struve,185.0,-225.0,Blue
1878,Albert Tumenov,Gunnar Nelson,-155.0,135.0,Blue
1879,Germaine de Randamie,Anna Elmose,-400.0,325.0,Red
1880,Nikita Krylov,Francimar Barroso,-200.0,170.0,Red
1881,Karolina Kowalkiewicz,Heather Jo Clark,-320.0,260.0,Red
1882,Rustam Khabilov,Chris Wade,-165.0,145.0,Red
1883,Magnus Cedenblad,Garreth McLellan,-250.0,210.0,Red
1884,Jon Tuck,Josh Emmett,-110.0,-110.0,Blue
1885,Yan Cabral,Reza Madadi,-160.0,140.0,Blue
1886,Kyoji Horiguchi,Neil Seery,-600.0,450.0,Red
1887,Leon Edwards,Dominic Waters,-270.0,230.0,Red
1888,Ulka Sasaki,Willie Gates,-135.0,115.0,Red
1889,Jon Jones,Ovince Saint Preux,-720.0,510.0,Red
1890,Demetrious Johnson,Henry Cejudo,-340.0,280.0,Red
1891,Anthony Pettis,Edson Barboza,-190.0,165.0,Blue
1892,Robert Whittaker,Rafael Natal,-325.0,265.0,Red
1893,Yair Rodriguez,Andre Fili,-110.0,-110.0,Red
1894,Sergio Pettis,Chris Kelades,-225.0,185.0,Red
1895,Danny Roberts,Dominique Steele,-355.0,295.0,Red
1896,Carla Esparza,Juliana Lima,-190.0,165.0,Red
1897,Glaico Franca,James Vick,170.0,-200.0,Blue
1898,Walt Harris,Cody East,160.0,-185.0,Red
1899,Marcos Rogerio de Lima,Clint Hester,-120.0,100.0,Red
1900,Efrain Escudero,Kevin Lee,300.0,-360.0,Blue
1901,Glover Teixeira,Rashad Evans,-225.0,185.0,Red
1902,Rose Namajunas,Tecia Torres,-160.0,140.0,Red
1903,Khabib Nurmagomedov,Darrell Horcher,-1000.0,650.0,Red
1904,Cub Swanson,Hacran Dias,-115.0,-105.0,Red
1905,Beneil Dariush,Michael Chiesa,-165.0,145.0,Blue
1906,Bethe Correia,Raquel Pennington,180.0,-220.0,Blue
1907,Court McGee,Santiago Ponzinibbio,100.0,-120.0,Blue
1908,Randy Brown,Michael Graves,125.0,-145.0,Blue
1909,John Dodson,Manvel Gamburyan,-450.0,400.0,Red
1910,Oluwale Bamgbose,Cezar Ferreira,-185.0,160.0,Blue
1911,Elizeu Zaleski dos Santos,Omari Akhmedov,125.0,-145.0,Red
1912,Ben Rothwell,Junior Dos Santos,-105.0,-115.0,Blue
1913,Derrick Lewis,Gabriel Gonzaga,-150.0,130.0,Red
1914,Francis Ngannou,Curtis Blaydes,140.0,-160.0,Red
1915,Tim Johnson,Marcin Tybura,-110.0,-110.0,Red
1916,Igor Pokrajac,Jan Blachowicz,280.0,-340.0,Blue
1917,Maryna Moroz,Cristina Stanciu,-170.0,150.0,Red
1918,Nicolas Dalby,Zak Cummings,-105.0,-115.0,Blue
1919,Ian Entwistle,Alejandro Perez,-150.0,130.0,Blue
1920,Mairbek Taisumov,Damir Hadzovic,-320.0,260.0,Red
1921,Filip Pejic,Damian Stasiak,-110.0,100.0,Blue
1922,Rob Whiteford,Lucas Martins,-110.0,-110.0,Blue
1923,Jared Cannonier,Cyril Asker,-135.0,115.0,Red
1924,Alessio Di Chirico,Bojan Velickovic,155.0,-175.0,Blue
1925,Mark Hunt,Frank Mir,-150.0,130.0,Red
1926,Hector Lombard,Neil Magny,100.0,-120.0,Blue
1927,Jake Matthews,Johnny Case,105.0,-125.0,Red
1928,Daniel Kelly,Antonio Carlos Junior,385.0,-485.0,Red
1929,James Te Huna,Steve Bosse,-255.0,215.0,Blue
1930,Bec Rawlings,Seohee Ham,-110.0,-110.0,Red
1931,Brendan O'Reilly,Alan Jouban,415.0,-525.0,Blue
1932,Dan Hooker,Mark Eddiva,-160.0,150.0,Red
1933,Leslie Smith,Rin Nakai,-130.0,110.0,Red
1934,Richard Walsh,Viscardi Andrade,-125.0,105.0,Blue
1935,Ross Pearson,Chad Laprise,-105.0,-115.0,Red
1936,Alan Patrick,Damien Brown,-300.0,250.0,Red
1937,Conor McGregor,Nate Diaz,-425.0,340.0,Blue
1938,Holly Holm,Miesha Tate,-300.0,250.0,Blue
1939,Gian Villante,Ilir Latifi,160.0,-185.0,Blue
1940,Corey Anderson,Tom Lawlor,-250.0,210.0,Red
1941,Amanda Nunes,Valentina Shevchenko,-105.0,-115.0,Red
1942,Brandon Thatch,Siyar Bahadurzada,-335.0,275.0,Blue
1943,Erick Silva,Nordine Taleb,-225.0,185.0,Blue
1944,Vitor Miranda,Marcelo Guimaraes,-300.0,250.0,Red
1945,Darren Elkins,Chas Skelly,155.0,-175.0,Red
1946,Diego Sanchez,Jim Miller,160.0,-185.0,Red
1947,Jason Saggo,Justin Salas,-190.0,165.0,Red
1948,Julian Erosa,Teruto Ishihara,-175.0,155.0,Blue
1949,Anderson Silva,Michael Bisping,-275.0,235.0,Blue
1950,Gegard Mousasi,Thales Leites,-300.0,250.0,Red
1951,Tom Breese,Keita Nakamura,-1165.0,750.0,Red
1952,Francisco Rivera,Brad Pickett,-155.0,135.0,Blue
1953,Mike Wilkinson,Makwan Amirkhani,160.0,-185.0,Blue
1954,Davey Grant,Marlon Vera,-185.0,160.0,Red
1955,Scott Askham,Chris Dempsey,-360.0,300.0,Red
1956,Arnold Allen,Yaotzin Meza,-340.0,280.0,Red
1957,Bradley Scott,Krzysztof Jotko,135.0,-155.0,Blue
1958,Norman Parke,Rustam Khabilov,170.0,-200.0,Blue
1959,Daniel Omielanczuk,Jarjis Danho,-110.0,-110.0,Red
1960,Teemu Packalen,Thibault Gouti,100.0,-110.0,Red
1961,David Teymur,Martin Svensson,-115.0,-105.0,Red
1962,Donald Cerrone,Alex Oliveira,-270.0,230.0,Red
1963,Derek Brunson,Roan Carneiro,-365.0,305.0,Red
1964,Cody Garbrandt,Augusto Mendes,-450.0,360.0,Red
1965,Dennis Bermudez,Tatsuya Kawajiri,-355.0,295.0,Red
